"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"T. Varmanen","Sweden 1.","Öster","RB","27","150000","2026-12-31","22","1997","0","2","Finland","right","177","9.06","7.17","62.26","1.31","44.83","0.72","5.13","1.13","0","0.01","0","0.14","0","0","2.43","25.93","1.26","39.29","4.55","29.7","0.63","1.08","0.27","30.96","72.34","13.97","63.55","4.55","39.6","0.02","0","0.05","0","0.18","3.65","55.56","2.3","35.29","0.41","7.17","57.86"
"C. Rösler","Sweden 1.","Malmö FF","LCB, RCB, CB","25","800000","","21","1994","2","1","Germany","right","186","6.23","3.75","71.08","3.79","52.38","0.54","5.26","0.23","0.09","0.05","0.05","0.36","37.5","25","0.09","100","0.05","0","0.68","53.33","0.5","0.68","0.05","54.16","93.08","20.09","85.84","2.03","62.22","0.02","0","0","0","0.05","4.33","86.46","0.23","60","0.05","6.27","66.19"
"L. Hien","Sweden 1.","Degerfors","RCB, LCB","24","250000","2025-12-31","22","1987","2","1","Sweden","right","186","10.15","5.66","72.8","4.94","49.54","0.54","6.34","1.31","0.09","0.08","0","0.86","21.05","10.526","0.82","38.89","1.18","69.23","4.03","53.93","0.77","1.09","0.36","35.83","83.19","14.72","73.85","4.98","56.36","0.03","0","0","0","0.18","4.94","64.22","1.13","44","0.27","6.84","67.55"
"L. Berg Johnsen","Sweden 1.","Malmö FF","DMF, RCMF, LCMF","26","2800000","2027-12-31","22","1987","3","1","Norway","right","179","7.61","5.62","58.06","1.68","51.35","0.18","6.21","1.31","0.05","0.17","0","1.22","29.63","11.111","1.04","60.87","0.59","38.46","3.26","30.56","0.77","1.31","0.18","72.24","90.41","21.15","78.37","5.3","61.54","0.07","0.05","0.27","33.33","0.32","10.28","81.06","3.35","52.7","1.27","9.6","86.32"
"H. Skoglund","Sweden 1.","Hammarby","RB","21","0","2029-12-31","23","1985","0","2","Sweden","right","181","9.25","8.39","65.95","1.72","52.63","0.23","5.65","2.04","0","0.06","0","0.82","16.67","0","1.9","30.95","2.4","50.94","6.89","44.74","1.68","2.27","0.41","52.37","84.76","18","77.58","4.08","61.11","0.08","0.05","0.09","100","0.32","5.62","74.19","2.4","54.72","1.04","8.34","70.11"
"F. Manojlović","Sweden 1.","Djurgården","GK","29","200000","","20","1983","0","0","Serbia","right","197","1.32","0.18","50","0.59","100","0","1.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","23.01","85.01","11.94","74.52","9.21","65.52","0","0","0","0","0","1.36","53.33","0.05","0","0","6.85","66.23"
"Abdullah Iqbal","Sweden 1.","Mjällby","LCB, CB, RCB","23","0","","21","1974","0","2","Pakistan","","0","9.16","5.47","73.33","1.91","57.14","0.55","6.86","0.46","0","0.04","0","0.32","57.14","0","0.27","16.67","0.46","40","2.87","28.57","0.91","1","0.14","57.45","87.7","27.36","80.67","3.97","52.87","0.01","0","0.09","50","0.14","6.52","76.22","0.64","42.86","0.32","9.98","64.84"
"R. Wikström","Sweden 1.","Elfsborg","RCB, RB, LCB","24","450000","2026-12-31","21","1974","6","0","Sweden","right","189","7.57","5.88","63.57","4.1","71.11","0.64","4.34","0.78","0.27","0.12","0.23","0.64","71.43","42.857","0.91","30","0","0","0.87","57.89","0.96","0.59","0.05","42.36","82.02","18.15","68.09","6.98","42.48","0.02","0","0.05","100","0.18","7.29","58.13","1.87","36.59","0.36","8.16","69.83"
"O. Zandén","Sweden 1.","Brommapojkarna","LB","24","800000","2026-06-30","20","1968","0","3","Sweden","left","183","11.52","7.68","64.29","2.56","50","0.37","6.12","2.74","0","0.01","0","0.37","0","0","3.93","32.56","2.38","61.54","5.3","57.76","1.42","1.88","0.09","43.99","72.56","23.41","67.38","8.09","53.11","0.1","0.05","0.05","0","0.5","7.13","60.26","3.8","44.58","1.05","12.12","73.58"
"V. Lind","Sweden 1.","Brommapojkarna","LAMF, LW, CF","22","1500000","2026-12-31","23","1964","9","3","Denmark","left","178","8.43","6.97","61.84","2.47","31.48","0.18","4.41","4.12","0.41","0.32","0","3.44","46.67","12","2.47","22.22","4.03","47.73","10.26","37.5","4.17","2.93","0.73","28.64","74.88","7.06","64.94","2.02","50","0.15","0.05","0.05","100","0.5","2.11","58.7","2.75","48.33","1.28","4.4","68.75"
"I. Diabaté","Sweden 1.","GAIS","CF, AMF","25","175000","","25","1951","14","2","Côte d'Ivoire","right","185","2.49","1.43","64.52","7.8","35.5","0.14","1.78","1.29","0.6","0.48","0.14","2.31","46","28","0","0","0.69","33.33","4.38","21.05","2.81","0.51","0.05","8.63","81.28","1.48","71.88","0.09","50","0.01","0","0","0","0.18","1.11","66.67","0.14","66.67","0.28","0.83","55.56"
"T. Nguen","Sweden 1.","Djurgården","CF, LAMF","31","1000000","2025-12-31","25","1951","8","4","Kenya","right","174","4.38","3.78","59.76","1.85","20","0.05","2.93","3.46","0.32","0.23","0","2.77","31.67","13.333","1.71","37.84","3.09","55.22","9.5","41.75","4.57","1.98","0.32","25.19","76.74","7.01","59.21","0.74","43.75","0.22","0.05","0.55","41.67","0.88","2.63","61.4","2.91","55.56","1.8","3.32","79.17"
"M. Lindberg","Sweden 1.","Sirius","LDMF, LCMF","25","400000","2028-06-30","25","1950","1","1","Denmark","right","181","12.09","8.82","68.59","1.8","53.85","0.88","7.24","1.15","0.05","0.1","0","1.02","18.18","4.545","0.65","35.71","1.11","54.17","5.86","39.37","1.34","0.88","0.05","46.15","85","12.92","68.21","4.62","56","0.05","0.18","0.46","30","0.37","6","73.85","2.17","51.06","0.97","6.51","65.25"
"O. Rosengren","Sweden 1.","Malmö FF","LCMF, RCMF","22","0","","22","1949","2","5","Sweden","right","178","9.05","7.76","59.52","2.45","32.08","0.55","5.93","2.17","0.09","0.08","0","1.66","22.22","5.556","2.12","41.3","1.94","47.62","7.34","40.25","2.26","1.52","0.18","56.24","87.27","15.33","76.51","5.03","62.39","0.22","0","0","0","0.37","6.33","79.56","3.28","56.34","1.29","7.48","76.54"
"M. Lode","Sweden 1.","Häcken","RCB, LCB","32","500000","2026-12-31","22","1947","0","1","Norway","right","185","6.66","3.98","66.28","2.31","64","0.69","5.31","0","0","0.04","0","0.23","0","0","0.09","0","0","0","0.69","6.67","0.23","0.74","0","62.77","92.27","23.99","86.13","5.78","60.8","0.02","0","0","0","0.09","7.63","80","0.51","27.27","0.09","8.69","76.6"
"E. Alladoh","Sweden 1.","Brommapojkarna","CF","20","0","","25","1921","7","1","Ghana","left","191","3.51","3.05","53.85","5.72","41.8","0.23","2.15","1.78","0.33","0.33","0.09","2.2","38.3","14.894","0.42","11.11","1.45","61.29","10.26","22.83","3.14","0.66","0","11.43","70.49","2.11","51.11","0.42","55.56","0.03","0","0.05","0","0.09","1.17","56","0.28","50","0.23","1.08","34.78"
"E. Grozdanić","Sweden 1.","Värnamo","LCB, LB","26","600000","2025-12-31","21","1913","1","1","Sweden","left","184","7.53","4.56","61.86","3.06","49.23","0.42","5.5","0.56","0.05","0.05","0.05","0.75","31.25","6.25","0.42","33.33","0.24","80","1.27","55.56","0.75","1.13","0.05","47.23","84.66","20.65","73.58","7.1","47.68","0.02","0","0","0","0.05","6.77","65.97","0.71","26.67","0.19","8.94","65.79"
"O. Ågren","Sweden 1.","GAIS","LCB, RCB","27","0","","20","1908","1","1","Sweden","right","191","8.77","5.14","72.48","2.92","59.68","0.8","6.43","0.28","0.05","0.09","0.05","0.33","42.86","14.286","0.14","33.33","0.09","100","0.99","61.9","0.66","1.27","0.05","61.18","89.98","22.12","80.81","7.22","58.82","0","0","0","0","0","7.83","77.71","0.52","36.36","0.19","10.09","74.3"
"A. Boudri","Sweden 1.","GAIS","LCMF","21","0","","23","1907","5","2","Sweden","right","176","7.79","7.17","61.18","2.17","45.65","0.09","3.88","5.19","0.24","0.2","0.05","2.22","23.4","10.638","1.27","29.63","8.21","48.85","19.54","38.65","2.97","3.78","0.76","28.51","83.44","6.75","69.23","0.61","38.46","0.11","0.05","0.47","60","0.47","2.08","77.27","1.93","60.98","1.37","2.78","69.49"
"N. Hult","Sweden 1.","Elfsborg","LWB, LB","35","300000","2025-12-31","22","1882","1","3","Sweden","left","173","8.75","7.22","59.6","1.05","36.36","0.14","5.4","2.68","0.05","0.12","0","0.91","31.58","5.263","4.06","34.12","1.58","63.64","5.16","53.7","2.39","4.16","1.2","44.86","78.36","14.97","67.09","4.35","42.86","0.09","0.05","0","0","0.38","5.12","61.68","4.88","52.94","1.53","8.37","73.71"
"A. Lundkvist","Sweden 1.","Häcken","LB","31","900000","2026-12-31","21","1881","0","1","Sweden","left","175","10.67","7.85","74.39","1.34","39.29","0.1","5.29","1.77","0","0.01","0","0.33","0","0","2.58","37.04","1.05","63.64","4.07","51.76","0.77","2.54","0.1","59.52","85.77","19.19","76.81","5.5","54.78","0.07","0","0.14","100","0.43","6.12","76.56","3.68","50.65","1.2","10.48","74.43"
"S. Eriksson","Sweden 1.","Elfsborg","GK","19","0","","19","1872","0","0","Sweden","right","0","2.02","0.05","0","0.24","60","0","2.59","0","0","0","0","0","0","0","0","0","0","0","0.19","100","0","0","0","20.72","82.13","12.02","71.2","7.93","53.94","0.02","0","0","0","0.1","2.93","44.26","0.19","50","0.14","5.34","69.37"
"T. Erlandsson","Sweden 1.","Halmstad","GK","28","300000","","19","1868","0","0","Sweden","right","194","2.36","0.14","0","0.92","89.47","0","2.47","0","0","0","0","0","0","0","0","0","0","0","0.1","100","0","0","0","20.67","78.79","13.54","69.4","10.46","60.37","0","0","0","0","0","2.84","49.15","0.29","0","0","7.28","69.54"
"A. Priske","Sweden 1.","Djurgården","CF, LAMF","21","200000","2028-12-31","23","1862","14","2","Denmark","right","187","3.29","2.95","54.1","5.12","30.19","0.15","2.16","2.08","0.68","0.41","0.24","2.56","54.72","26.415","0.58","16.67","1.31","44.44","7.06","35.62","3.67","1.26","0.34","11.02","72.37","2.66","52.73","0.82","41.18","0.04","0.19","0.15","0","0.29","1.21","72","0.68","35.71","0.63","1.45","66.67"
"E. Bishesari","Sweden 1.","IFK Göteborg","GK","20","0","","19","1854","0","0","Sweden","left","0","1.5","0.05","0","0.49","90","0","1.95","0","0","0","0","0","0","0","0","0","0","0","0.15","100","0","0","0","19.42","80.75","11.5","69.2","7.09","52.05","0","0","0","0","0","2.86","44.07","0.1","0","0","4.71","72.16"
"S. Pinas","Sweden 1.","Hammarby","LB","27","1200000","2025-12-31","19","1831","2","0","Netherlands","left","182","9.14","7.37","62.67","2.51","62.75","0.1","6.96","1.92","0.1","0.11","0","1.28","19.23","7.692","2.9","40.68","0.74","46.67","3","37.7","2.11","2.61","0.59","72.4","81.81","36.32","75.91","6.34","43.41","0.13","0.1","0.49","30","0.59","14.5","69.15","5.8","53.39","2.8","16.86","82.51"
"L. Bergquist","Sweden 1.","Öster","LB","25","375000","2025-12-25","22","1828","1","1","Sweden","left","180","6.94","6.15","52","1.28","50","0.15","3.62","3.54","0.05","0.02","0.05","0.54","27.27","9.091","4.18","42.35","2.76","58.93","4.92","52","0.89","1.08","0.25","33.68","77.49","13.93","69.96","5.22","55.66","0.19","0","0","0","0.49","3.79","66.23","3.5","52.11","0.39","8.37","70.59"
"P. Gregor","Sweden 1.","Halmstad","CB, RCB","31","400000","2026-06-30","20","1819","1","0","Denmark","right","189","9.45","5.15","56.73","3.41","56.52","0.94","6.99","0.4","0.05","0.05","0","0.25","60","20","0.35","42.86","0.1","100","0.94","52.63","0.54","0.25","0","40.27","83.78","15.34","69.03","6.48","47.33","0.02","0","0","0","0.05","5.05","51.96","0.79","25","0.2","8.06","61.35"
"V. Gustafson","Sweden 1.","Mjällby","RWF, RCMF, AMF","30","600000","2026-12-31","25","1809","2","3","Sweden","right","181","7.16","6.27","57.94","1.64","39.39","0.35","4.85","1.24","0.1","0.06","0","0.85","17.65","11.765","1.44","37.93","1.29","34.62","5.17","39.42","1.79","1.24","0.05","41","80.7","14.68","68.14","1.64","36.36","0.06","0.25","0.25","40","0.2","4.63","77.42","2.44","67.35","1.39","6.62","69.17"
"G. Svensson","Sweden 1.","IFK Göteborg","RCB","38","200000","2025-12-31","21","1807","0","0","Sweden","right","184","8.57","4.98","72","4.23","51.76","0.5","6.19","0.2","0","0.02","0","0.35","14.29","0","0.3","33.33","0.1","50","0.85","41.18","0.6","0.25","0","53.29","87.2","21.62","77.65","6.03","46.28","0.01","0","0","0","0.05","7.77","75.64","0.7","42.86","0.3","8.37","67.86"
"S. Sandberg","Sweden 1.","Sirius","RCB, LCB","31","700000","","21","1797","0","1","Sweden","right","186","7.91","3.86","72.73","2","55","1.25","6.08","0.1","0","0.05","0","0.25","0","0","0.25","40","0","0","0.45","55.56","0.4","0.35","0.05","52.24","91.47","20.18","85.86","5.86","66.67","0.01","0.05","0","0","0.05","5.01","79","0.5","40","0.1","8.11","72.84"
"I. Buhari","Sweden 1.","Elfsborg","CB, RCB, LCB","24","0","","20","1775","0","0","Nigeria","right","190","9.23","4.77","70.21","4.36","47.67","0.66","7.27","0.35","0","0.02","0","0.25","20","0","0.15","33.33","0.35","71.43","1.27","44","0.51","0.15","0","52.28","88.46","20.74","78.48","5.27","48.08","0.01","0","0","0","0.05","5.83","62.61","0.61","41.67","0.25","7.4","72.6"
"E. Berisha","Sweden 1.","Häcken","GK","36","500000","","18","1769","0","0","Albania","left","194","1.78","0","0","0.92","94.44","0","2.57","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","23.05","90.51","10.33","81.28","5.7","66.07","0","0","0","0","0","1.17","47.83","0.05","0","0","4.27","75"
"D. Beširović","Sweden 1.","AIK","LB, LCMF, LWB","31","450000","2025-11-30","21","1762","1","3","Portugal","right","180","8.48","6.64","63.08","3.32","36.92","0.2","4.64","1.74","0.05","0.06","0.05","0.72","14.29","7.143","1.02","25","1.79","77.14","4.34","55.29","1.23","0.97","0.31","25.9","74.75","9.09","61.24","2.71","56.6","0.05","0","0.05","0","0.2","2.96","65.52","1.12","36.36","0.36","4.49","59.09"
"Wenderson","Sweden 1.","Elfsborg","LCMF, RCMF","26","600000","2027-12-31","23","1753","0","1","Brazil","right","174","8.32","6.37","69.35","2.31","37.78","0.15","5.12","1.03","0","0.03","0","0.36","28.57","0","1.39","14.81","1.18","56.52","7.29","29.58","0.72","0.82","0.05","39.79","83.61","10.78","74.29","3.34","49.23","0.03","0","0.1","50","0.1","5.34","73.08","1.23","41.67","0.36","5.34","70.19"
"C. Johansson","Sweden 1.","Värnamo","RCMF, RWF","27","250000","","24","1747","1","1","Sweden","right","173","8.6","6.75","64.89","2.47","37.5","0.15","4.97","3.04","0.05","0.07","0","1.03","30","5","2.63","29.41","2.83","67.27","11.18","45.62","2.42","2.27","0.77","29.88","75.86","7.11","57.97","1.75","29.41","0.08","0.1","0.05","100","0.36","1.75","61.76","2.01","46.15","0.52","3.66","63.38"
"S. Gustafson","Sweden 1.","Häcken","LDMF, LCMF, AMF","30","2000000","","19","1740","3","2","Sweden","left","185","7.86","6.31","59.84","1.81","54.29","0.36","5.43","1.34","0.1","0.19","0","1.24","37.5","12.5","1.24","16.67","0.72","78.57","5.59","49.07","3.93","1.97","0.36","57.21","83.36","18.93","72.68","4.4","52.94","0.09","0.05","0.26","40","0.67","8.79","74.12","4.29","54.22","2.59","9.52","77.72"
"A. Zeljković","Sweden 1.","Värnamo","LW, LWF, CF","27","600000","2025-12-31","25","1721","6","1","Sweden","right","181","5.49","4.18","67.5","1.2","30.43","0.05","2.91","2.56","0.26","0.27","0","2.88","32.73","10.909","0.99","42.11","1.93","56.76","5.91","36.28","1.88","1.05","0.21","30.91","81.22","6.22","56.3","3.09","57.63","0.05","0.05","0.16","66.67","0.26","2.56","69.39","1.46","64.29","0.63","4.45","60"
"J. Bergström","Sweden 1.","Mjällby","CF","30","500000","","25","1689","3","3","Sweden","right","195","4","3.89","45.21","6.93","30","0.43","3.15","1.12","0.16","0.22","0","0.91","64.71","17.647","0.16","0","0.91","52.94","7.03","23.48","2.66","0.32","0","19.24","75.9","3.14","54.24","0.05","0","0.08","0.11","0.05","100","0.43","1.12","47.62","0.8","46.67","0.85","1.44","29.63"
"V. Larsson","Sweden 1.","Värnamo","RB","25","600000","2025-12-31","22","1683","0","0","Sweden","right","183","10.53","6.84","56.25","2.3","39.53","0.43","7.19","1.55","0","0.03","0","0.37","42.86","0","1.76","33.33","1.02","73.68","4.06","47.37","1.18","2.89","0.21","42.67","76.82","21.66","69.88","4.87","51.65","0.02","0.05","0.11","50","0.21","4.71","70.45","2.03","52.63","0.96","10.59","63.13"
"S. Tounekti","Sweden 1.","Hammarby","LWF, LAMF, LW","23","600000","2030-05-31","21","1675","2","4","Norway","right","170","5","4.78","69.66","1.29","41.67","0.11","2.54","6.29","0.05","0.22","0","2.2","26.83","4.878","3.44","32.81","8.38","54.49","15.53","41.87","6.56","7.68","0.59","37.18","83.24","4.51","70.24","0.75","57.14","0.17","0","0","0","0.59","0.97","55.56","2.31","67.44","1.72","3.98","72.97"
"K. Thórdarson","Sweden 1.","IFK Göteborg","RCMF, RDMF","25","700000","","23","1673","7","0","Iceland","right","177","8.28","6.46","61.67","3.77","44.29","0.22","5.39","2.04","0.38","0.24","0.16","1.67","35.48","22.581","2.58","29.17","1.34","52","6.13","50.88","2.8","1.34","0.27","34.75","76.78","11.67","64.98","3.66","36.76","0.08","0","0","0","0.27","4.25","65.82","2.8","30.77","0.7","4.84","64.44"
"S. Leach Holm","Sweden 1.","Häcken","RDMF, LDMF","28","1000000","2027-12-31","24","1667","4","2","Sweden","right","185","7.77","6.26","69.83","1.08","40","0.16","4.62","1.89","0.16","0.13","0","1.62","43.33","13.333","1.84","35.29","0.7","69.23","4.21","42.31","0.76","1.13","0","76.66","88.52","23","78.87","7.99","61.49","0.11","0.05","0.27","20","0.43","12.36","75.98","3.51","47.69","1.3","11.66","78.7"
"D. Ljung","Sweden 1.","Öster","LAMF, LWF, RCMF","26","200000","2025-12-31","24","1660","2","1","Sweden","right","182","7.32","6.51","55","2.44","26.67","0.27","4.28","1.3","0.11","0.12","0","0.87","31.25","12.5","1.95","27.78","1.79","24.24","5.96","32.73","3.04","1.03","0.05","28.46","78.1","6.72","66.13","1.03","63.16","0.08","0","0.16","33.33","0.22","2.49","71.74","2.01","45.95","0.43","3.96","61.64"
"Y. Agnero","Sweden 1.","Halmstad","CF","22","100000","","19","1656","5","2","Côte d'Ivoire","right","184","2.17","2.93","44.44","5.49","28.71","0","0.8","2.66","0.27","0.44","0","2.61","41.67","10.417","0.6","36.36","4.08","33.33","13.53","21.29","3.26","1.36","0.49","9.95","64.48","1.74","65.63","0.33","33.33","0.04","0.05","0.27","0","0.11","1.14","52.38","0.6","45.45","0.27","1.63","53.33"
"T. Yegbe","Sweden 1.","Elfsborg","LCB","24","0","","18","1636","1","0","Ghana","left","195","8.8","5.67","65.05","2.64","60.42","0.77","6.33","0.77","0.06","0.13","0","0.77","28.57","7.143","1.27","34.78","0.11","50","1.16","47.62","0.83","0.66","0","51.82","82.91","24.43","71.62","7.04","38.28","0.03","0.06","0.06","100","0.22","8.69","62.66","2.42","38.64","0.5","11","68"
"D. Irandust","Sweden 1.","Brommapojkarna","RAMF, RW","27","500000","","21","1616","3","4","Sweden","left","185","8.02","7.8","68.57","1.17","33.33","0.11","2.86","3.4","0.17","0.26","0","2.39","25.58","6.977","1.17","33.33","3.9","57.14","11.86","45.54","3.12","4.12","1.23","30.13","76.52","8.19","64.63","2.62","65.96","0.19","0","0.45","37.5","0.89","2.9","69.23","3.68","62.12","2.28","5.01","67.78"
"M. Rygaard","Sweden 1.","Häcken","AMF, CF, RAMF","34","700000","2026-12-31","21","1611","2","3","Denmark","left","176","7.32","4.86","65.52","1.45","15.38","0.5","5.47","2.35","0.11","0.12","0","2.18","35.9","5.128","1.84","39.39","1.79","40.63","8.04","36.81","1.79","1.45","0.06","54.92","82.4","15.92","68.77","5.98","62.62","0.11","0.06","0.17","66.67","0.67","8.99","72.05","3.8","60.29","1.56","9.27","77.71"
"T. Santos","Sweden 1.","IFK Göteborg","RB, RWF","26","1200000","","24","1607","1","1","Denmark","right","178","9.91","9.02","68.94","2.46","52.27","0.28","4.77","1.85","0.06","0.03","0","0.56","20","10","2.69","18.75","2.02","61.11","6.55","45.3","1.23","3.02","1.01","34.61","71.68","13.61","60.91","4.2","42.67","0.06","0","0","0","0.28","3.86","60.87","3.02","31.48","0.56","6.72","55.83"
