"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"S. Tengstedt","Netherlands 1.","Go Ahead Eagles","CF, AMF, RAMF","25","900000","2027-06-30","16","688","0","1.48","2","0.96","Denmark","left","187","4.06","3.01","73.91","2.22","17.65","0.13","2.17","0","0.19","0","18","2.35","27.78","0","0.78","50","3.01","30.43","9.68","25.68","3.14","1.44","0.52","22.37","85.38","5.89","73.33","0.65","80","0.13","0.26","0.39","1.83","85.71","1.18","77.78","1.05","2.88","68.18","","","0","0","","",""
"Vivaldo Semedo","Netherlands 1.","Volendam","CF","20","0","2030-06-30","13","674","1","2.81","0","0.2","Portugal","left","192","2.14","2","33.33","7.74","37.93","0.27","1.45","0.13","0.37","0","22","2.94","18.18","4.545","0.53","25","1.87","50","5.88","27.27","3.07","0.67","0","10.42","61.54","2.54","42.11","0.13","0","0.03","0","0.13","0.93","42.86","0.8","50","0.27","0.67","60","","","0","0","","",""
"R. Vita","Netherlands 1.","Fortuna Sittard","LB","24","500000","2028-06-30","15","664","0","0.13","0","0.42","France","left","170","11.79","10.71","58.23","2.3","29.41","0.14","6.32","0","0.02","0","6","0.81","33.33","0","2.98","40.91","2.71","55","6.23","39.13","0.54","1.63","0.41","27.92","69.42","12.47","57.61","4.88","50","0.06","0.27","0.41","3.52","50","2.17","62.5","0.54","7.05","57.69","","","0","0","","",""
"K. Peterson","Netherlands 1.","Fortuna Sittard","LCMF, CF, AMF","31","600000","2028-06-30","19","662","0","1.03","2","1.7","Sweden","right","185","3.89","3.89","57.14","1.81","30.77","0.14","1.83","0","0.14","0","11","1.53","27.27","0","2.92","42.86","5.84","45.24","10.99","37.97","3.06","2.23","0.56","22.4","77.64","4.87","71.43","0.97","71.43","0.24","0","0.7","2.09","73.33","2.64","68.42","0.83","3.62","76.92","","","0","0","","",""
"M. Meerdink","Netherlands 1.","Vitesse","CF","22","0","2030-06-30","9","661","0","2.84","0","0.15","Netherlands","left","182","3.13","2.18","43.75","8.44","59.68","0.27","2.8","0","0.39","0","18","2.45","55.56","0","1.09","37.5","1.77","69.23","5.04","32.43","3.68","1.09","0.14","16.34","76.67","3.95","58.62","0.82","50","0.02","0","0.41","1.63","58.33","1.5","81.82","1.23","2.04","73.33","","","0","0","","",""
"M. Bruns","Netherlands 1.","Twente","RCB","23","800000","2026-06-30","12","648","0","0.12","0","0","Netherlands","right","183","7.5","4.31","58.06","6.81","36.73","0.56","6.04","0","0.02","0","2","0.28","0","0","0","0","0","0","0.97","71.43","0.42","1.39","0.28","43.75","91.75","15.28","83.64","3.61","65.38","0","0","0","4.17","90","0.42","66.67","0.14","6.67","77.08","","","0","0","","",""
"X. Mbuyamba","Netherlands 1.","Volendam","RCB","24","1000000","2026-06-30","9","647","0","0.7","0","0","Netherlands","right","195","11.96","6.4","63.04","4.87","54.29","0.56","7.61","0","0.1","0","6","0.83","50","0","0","0","0.56","50","1.81","53.85","0.7","1.25","0","46.04","79.76","21","65.56","5.15","40.54","0","0","0","7.93","56.14","0.97","0","0","8.76","66.67","","","0","0","","",""
"M. van Bergen","Netherlands 1.","Twente","LAMF, RAMF, RW","26","900000","2029-06-30","21","646","0","1.28","1","1.22","Netherlands","right","170","5.43","3.9","67.86","2.09","20","0.14","4.14","0","0.18","0","18","2.51","27.78","0","9.47","29.41","8.08","75.86","11.56","63.86","4.88","5.43","1.39","29.81","68.22","5.99","62.79","0.98","14.29","0.17","0","0.7","1.25","55.56","7.94","40.35","1.95","5.85","92.86","","","0","0","","",""
"Zidane Iqbal","Netherlands 1.","Utrecht","LDMF, RDMF, DMF","22","1000000","2027-06-30","18","634","0","0.11","0","0.11","England","right","181","9.51","7.95","67.86","1.28","55.56","0.43","5.17","0","0.02","0","4","0.57","25","0","0.85","33.33","1.85","92.31","6.39","53.33","0.85","3.55","0.43","60.76","87.85","14.62","75.73","3.83","59.26","0.02","0.28","0","8.23","82.76","1.42","40","0.28","7.67","72.22","","","0","0","","",""
"M. Godts","Netherlands 1.","Ajax","AMF, RAMF, CF","20","0","2029-06-30","13","628","0","0.73","1","0.67","Belgium","right","176","4.01","3.87","59.26","0.29","50","0","1.9","0","0.1","0","8","1.15","62.5","0","3.44","29.17","8.17","50.88","16.48","37.39","4.44","5.02","1.15","34.82","75.72","6.16","62.79","1.15","62.5","0.1","1.15","0.43","3.15","54.55","3.01","57.14","1","4.01","60.71","","","0","0","","",""
"T. Gooijer","Netherlands 1.","Ajax","RB, RWB","21","0","2029-06-30","9","624","0","0.11","1","0.45","Netherlands","right","185","9.81","7.36","66.67","1.3","55.56","0.14","5.61","0","0.02","0","2","0.29","50","0","1.59","36.36","2.16","60","7.5","34.62","1.15","2.88","0.58","47.45","87.23","12.84","74.16","2.16","33.33","0.06","0.14","0.29","5.05","77.14","2.74","47.37","0.87","5.05","68.57","","","0","0","","",""
"Y. Kitala","Netherlands 1.","Almere City","CF","27","700000","2027-06-30","16","622","2","1.58","0","0.22","France","left","186","3.55","4.06","41.67","13.53","37.5","0.17","1.96","0.34","0.27","0.17","14","2.37","35.71","14.286","1.02","16.67","3.21","52.63","10.83","29.69","4.91","1.69","0.17","13.2","67.95","3.05","50","0","0","0.04","0","0.34","1.69","50","1.02","33.33","0.68","1.35","50","","","0","0","","",""
"S. van der Water","Netherlands 1.","PEC Zwolle","LAMF, RAMF","29","450000","2027-06-30","12","619","1","1.66","0","0.42","Netherlands","left","184","6.98","5.96","51.22","2.18","33.33","0.29","4.26","0.15","0.24","0","17","2.47","41.18","5.882","2.47","23.53","3.2","45.45","5.82","30","2.76","1.16","0.29","21.66","70.47","5.53","57.89","2.33","56.25","0.06","0.15","0.15","2.62","61.11","2.76","31.58","0.29","3.63","60","","","0","0","","",""
"N. Lang","Netherlands 1.","PSV","LWF, LAMF, LW","26","18000000","2030-06-30","11","615","4","2.84","1","1.43","Netherlands","right","179","3.8","4.24","48.28","0.59","25","0","2.84","0.59","0.42","0","21","3.07","61.9","19.048","4.24","24.14","8.93","63.93","15.51","47.17","7.02","5.56","2.2","42.44","77.59","10.68","64.38","2.49","70.59","0.21","1.32","0.88","3.07","66.67","6.44","65.91","3.51","6.44","84.09","","","0","0","","",""
"G. Rulli","Netherlands 1.","Ajax","GK","33","5000000","2027-06-30","7","612","0","0","0","0","Argentina","right","189","2.06","0","0","0.88","100","0","2.8","0","0","0","0","0","0","0","0","0","0.15","100","0.44","66.67","0","0","0","40.29","82.12","23.82","74.07","15.15","60.19","0","0","0","1.91","61.54","0.29","0","0","11.03","57.33","1.76","4.41","60","1.2","-3.85","-0.566","1.76"
"R. Omorowa","Netherlands 1.","Excelsior","CF","21","0","2030-06-30","22","612","2","1.96","2","0.26","Sweden","right","181","4.26","3.24","54.55","7.94","24.07","0","2.76","0.29","0.29","0","10","1.47","50","20","0.44","33.33","0.59","25","10.88","13.51","2.5","0.59","0.15","17.06","75.86","3.09","61.9","0.29","50","0.04","0.29","0.29","1.03","57.14","0.74","40","0.29","0.74","40","","","0","0","","",""
"A. Van Hoorenbeeck","Netherlands 1.","Twente","LCB","26","900000","2027-06-30","16","611","0","0.43","0","0","Belgium","left","187","9.43","3.98","59.26","5.16","51.43","1.62","8.49","0","0.06","0","4","0.59","25","0","0.29","50","0.29","100","1.18","50","1.03","0.44","0","43.45","87.12","16.35","73.87","5.3","52.78","0","0","0","6.33","76.74","0.59","25","0","8.54","67.24","","","0","0","","",""
"N. Ünüvar","Netherlands 1.","Twente","LAMF, LW","22","2500000","2028-06-30","19","610","3","1.75","3","1.18","Netherlands","right","168","5.16","5.31","38.89","0.89","33.33","0.15","3.78","0.44","0.26","0","24","3.54","25","12.5","1.18","37.5","3.39","39.13","6.93","27.66","5.61","1.92","0.15","30.25","80.98","9.15","69.35","2.51","64.71","0.17","0.74","1.33","2.36","62.5","4.72","71.88","4.13","6.79","89.13","","","0","0","","",""
"O. Romenij","Netherlands 1.","Utrecht","RW, RWF, RAMF","25","800000","2028-06-30","16","603","1","2.11","0","0.08","Netherlands","right","185","4.03","4.03","62.96","2.84","26.32","0","1.88","0.15","0.31","0","11","1.64","54.55","9.091","1.79","8.33","3.73","52","11.64","44.87","2.99","2.99","0.45","22.24","75.84","5.97","55","1.34","44.44","0.01","0.3","0","2.09","71.43","2.39","18.75","0.6","2.99","60","","","0","0","","",""
"Y. Taha","Netherlands 1.","Twente","RAMF, RW, LAMF","23","0","2027-06-30","20","589","3","1.56","1","2","Netherlands","left","176","7.64","7.79","58.82","1.68","45.45","0.15","3.36","0.46","0.24","0","17","2.6","35.29","17.647","8.71","40.35","5.96","58.97","9.93","44.62","3.36","3.36","1.22","40.19","69.2","7.95","61.54","3.67","58.33","0.31","0.46","1.99","2.44","62.5","7.18","57.45","2.29","8.25","83.33","","","0","0","","",""
"R. Pepi","Netherlands 1.","PSV","CF, LAMF, LWF","22","12000000","2030-06-30","27","588","7","5.51","2","0.63","United States","right","185","4.29","4.44","62.07","2.6","35.29","0","2.9","0.92","0.84","0","25","3.83","48","28","0.31","50","1.07","57.14","7.04","21.74","7.65","0.77","0.46","22.35","84.25","3.21","85.71","0.31","50","0.1","0","0.61","1.22","87.5","1.07","57.14","1.53","1.84","66.67","","","0","0","","",""
"Y. Leliendal","Netherlands 1.","Utrecht","LB","23","500000","2028-06-30","8","561","0","0.14","0","0.02","Netherlands","left","169","12.19","8.98","67.86","1.76","45.45","0.16","6.51","0","0.02","0","3","0.48","66.67","0","1.28","25","1.93","83.33","6.42","52.5","0.32","0.64","0.48","33.37","79.33","11.55","63.89","3.85","45.83","0","0.32","0","4.33","70.37","2.09","46.15","0.64","6.58","58.54","","","0","0","","",""
"O. Uddenäs","Netherlands 1.","Excelsior","RW, RAMF, LW","23","650000","2027-12-31","23","558","3","1.32","0","0.07","Sweden","left","186","6.94","6.45","47.5","3.87","33.33","0.16","4.83","0.48","0.21","0.16","7","1.13","71.43","42.857","1.61","10","1.45","55.56","5.48","26.47","2.42","0.48","0.48","21.77","74.81","5.97","59.46","1.61","50","0.01","0","0.32","1.77","45.45","1.29","37.5","0.32","2.9","61.11","","","0","0","","",""
"G. van Zwam","Netherlands 1.","Vitesse","RB, RCB","21","100000","2027-06-30","12","556","0","0.1","0","0","Netherlands","right","185","13.27","12.46","57.14","5.83","47.22","0.65","6.92","0","0.02","0","1","0.16","0","0","0.49","33.33","0.32","50","3.4","47.62","0.16","0.49","0","36.42","79.11","16.67","70.87","4.86","56.67","0","0","0","5.34","60.61","0.49","66.67","0.16","7.61","59.57","","","0","0","","",""
"T. Buitink","Netherlands 1.","Vitesse","CF","25","600000","2027-06-30","13","541","1","0.5","2","1.26","Netherlands","right","174","4.49","5.16","51.61","2.66","6.25","0.33","1.49","0.17","0.08","0","9","1.5","44.44","11.111","1.5","44.44","1.66","70","11.15","17.91","3.16","1","0.17","12.81","63.64","2.66","31.25","1.16","57.14","0.21","0.5","0.33","2","50","1.5","66.67","0.83","1.33","75","","","0","0","","",""
"F. Stokkers","Netherlands 1.","Go Ahead Eagles","CF, LW","29","450000","2026-06-30","16","530","1","2.65","0","0.56","Netherlands","right","180","4.08","3.91","52.17","10.53","25.81","0","2.44","0.17","0.45","0","15","2.55","40","6.667","0.34","0","1.19","42.86","7.64","24.44","3.91","0.34","0","16.64","68.37","2.89","52.94","0.34","0","0.09","0.51","0.34","1.53","22.22","0.85","40","1.02","0.68","100","","","0","0","","",""
"M. López","Netherlands 1.","Feyenoord","LB","26","3000000","2029-06-30","12","525","0","0.55","1","0.9","Peru","left","176","6.17","4.11","62.5","3.26","57.89","0.34","6.67","0","0.09","0","6","1.03","16.67","0","1.2","71.43","1.03","66.67","3.26","47.37","2.06","2.06","0.51","55.54","90.12","19.37","82.3","2.91","64.71","0.15","0.69","0.86","8.23","87.5","3.09","83.33","2.74","9.09","90.57","","","0","0","","",""
"A. Jahanbakhsh","Netherlands 1.","Feyenoord","RAMF, RW, RWF","32","3000000","2026-06-30","16","519","0","1.72","2","2.07","Iran","right","180","8.84","7.98","71.74","3.47","75","0.17","4.81","0","0.3","0","24","4.16","37.5","0","5.9","29.41","6.24","66.67","11.1","51.56","5.38","2.77","0.52","47.86","73.19","9.88","61.4","3.47","30","0.36","0.52","1.21","4.68","62.96","7.28","54.76","3.12","8.84","80.39","","","0","0","","",""
"S. Şahin-Radlinger","Netherlands 1.","Almere City","GK","33","400000","2027-06-30","6","516","0","0","0","0","Austria","right","198","2.79","0.17","100","0.17","100","0","3.66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.98","76.98","20.23","75","17.44","72","0","0","0","7.85","71.11","0.35","0","0","14.3","90.24","1.05","4.71","77.78","1.55","2.9","0.506","1.74"
"M. Belkheir","Netherlands 1.","Fortuna Sittard","CF, RW","26","0","2028-06-30","16","511","1","2.07","0","0","France","left","185","3.99","4.35","54.17","2.36","23.08","0","1.21","0.18","0.38","0","14","2.54","14.29","7.143","0.91","0","2.18","25","10.52","15.52","3.27","0.36","0.18","10.71","66.1","2.36","84.62","0.36","50","0","0","0","1.27","71.43","0.91","40","0.36","1.09","66.67","","","0","0","","",""
"D. Kasius","Netherlands 1.","AZ","RB, LB","23","2000000","2029-06-30","16","511","0","0.47","1","0.43","Netherlands","right","183","11.27","8.28","57.45","0.53","0","0.35","7.32","0","0.08","0","8","1.41","12.5","0","2.82","43.75","4.58","61.54","8.28","46.81","2.47","2.47","1.41","43.15","80","13.56","74.03","4.4","60","0.08","0","0.53","4.58","80.77","2.99","47.06","0.53","8.81","66","","","0","0","","",""
"B. Dost","Netherlands 1.","NEC","CF","36","600000","","8","508","3","1.86","2","0.84","Netherlands","right","196","1.42","0.71","25","14.7","60.24","0","1.29","0.35","0.33","0","7","1.24","57.14","42.857","0.35","0","0.18","100","2.66","26.67","2.3","0.35","0","19.84","71.43","4.96","53.57","1.77","70","0.15","0","0.35","3.01","47.06","1.24","42.86","1.24","2.13","83.33","","","0","0","","",""
"Y. Vertessen","Netherlands 1.","PSV","LWF, LAMF, RWF","24","5000000","2029-06-30","17","506","3","2.27","1","0.77","Belgium","right","174","4.45","4.09","65.22","2.67","20","0.18","2.7","0.53","0.4","0","18","3.2","38.89","16.667","1.42","0","6.23","65.71","12.09","47.06","4.98","5.69","2.67","25.97","80.82","5.16","72.41","0.36","100","0.14","0.53","0.89","2.31","61.54","2.85","50","1.42","2.67","80","","","0","0","","",""
"R. Mednini","Tunisia 1.","Tataouine","LCB","29","0","","24","2367","1","1.27","0","0.03","Tunisia","right","189","7.47","2.89","68.49","2.02","74.51","0.71","7.54","0","0.05","0","7","0.28","28.57","14.286","0","0","0.12","66.67","0.32","75","0.2","0.24","0.08","38.38","81.57","19.88","72.17","9.68","48.16","0","0","0","5.81","46.94","0.67","17.65","0.16","9.53","67.22","","","0","0","","",""
"A. Amri","Tunisia 1.","Marsa","RB, RCMF, DMF","28","0","","24","2294","2","2.57","0","1.38","Tunisia","right","0","12.01","10.75","69.34","4.08","53.85","0.16","6.43","0","0.1","0","17","0.67","17.65","11.765","1.57","35","1.96","62","5.45","43.88","0.67","1.22","0.31","38.06","74.02","15.77","61.94","7.38","46.81","0.05","0.12","0.27","7.41","53.44","2.24","38.6","0.55","8.36","68.54","","","0","0","","",""
"J. Mondzenga","Tunisia 1.","Métlaoui","LW, LWF, CF","24","0","","26","2257","6","2.79","1","0.89","Congo","","0","3.5","3.5","55.56","3.41","34.18","0","2.34","0.26","0.12","0.13","27","1.17","40.74","22.222","0.78","27.78","3.5","50.62","11.32","38.17","1.56","1.43","0.82","17.2","77.89","4.93","71.93","0.82","57.89","0.04","0.26","0.13","1.94","62.22","1.51","42.86","0.69","2.72","80.95","","","0","0","","",""
"S. Charfi","Tunisia 1.","Ben Guerdane","GK","30","0","","24","2240","0","0","0","0","Tunisia","right","186","1.84","0.08","100","0.25","100","0","2.5","0","0","0","0","0","0","0","0","0","0.08","100","0.29","100","0","0","0","15.07","78.06","8.2","62.76","5.02","43.33","0","0","0","2.55","26.23","0.25","0","0","2.89","62.32","0.8","3.47","77.11","1.08","6.77","0.283","1.34"
"M. Yeken","Tunisia 1.","AS Soliman","RB, RWB","31","325000","2026-06-30","25","2216","2","2.09","2","2.25","Tunisia","","183","7.72","6.52","66.44","3.57","56.25","0.09","5.34","0.09","0.09","0.09","21","0.94","38.1","9.524","1.7","31.58","3.75","41.67","7.72","36.42","1.29","2.32","0.94","27.19","79.31","13.21","76.01","3.17","59.15","0.1","0.13","0.4","4.46","75","1.47","45.45","0.45","6.88","80.52","","","0","0","","",""
"H. Baccar","Tunisia 1.","Monastir","LCB, LB","24","0","2028-06-30","22","2171","2","0.86","0","0.07","Tunisia","left","184","6.83","4.25","64.89","3.57","48.1","0.23","6.1","0.09","0.04","0.05","12","0.54","16.67","16.667","0.45","40","0.86","78.95","3.07","58.82","0.32","0.5","0.09","38.97","81.32","19.62","70.74","8.36","45.95","0","0","0","5.74","55.12","0.68","33.33","0.09","10.17","68.44","","","0","0","","",""
"N. Zeguei","Tunisia 1.","Monastir","CB, RCB, LCB","29","0","2026-06-30","22","2117","0","1.1","1","0.81","Côte d'Ivoire","right","0","5.99","2.28","63.27","4.09","67.05","0.6","6.86","0","0.05","0","4","0.19","25","0","0.05","0","0.28","83.33","1.39","40","0.46","0.37","0","37.82","84.89","14.17","68.52","5.9","48.03","0.04","0","0.05","3.67","45.57","0.37","0","0.14","6.6","65.49","","","0","0","","",""
"N. Smichi","Tunisia 1.","Marsa","RW, RAMF, CF","25","0","","26","2097","3","1.84","1","1.57","Tunisia","left","0","4.89","4.8","57.94","1.79","30","0.09","3.34","0.13","0.08","0","23","1.03","30.43","13.043","1.88","26.19","7.17","47.5","14.98","40.12","1.7","2.38","1.08","16.59","71.08","4.66","64.42","1.26","32.14","0.07","0.13","0.18","2.06","47.83","2.24","36","0.63","2.78","72.58","","","0","0","","",""
"F. Winley","Tunisia 1.","Tataouine","CF, RAMF, RW","22","0","","23","2091","5","4.58","1","2.6","Côte d'Ivoire","right","178","4.14","3.42","50","2.43","29.63","0.09","3.15","0.22","0.21","0","42","1.89","26.19","11.905","1.53","14.71","5.62","60","13.13","40.41","2.79","1.62","0.31","18.8","73.44","4.59","68.63","1.03","52.17","0.12","0.13","0.49","2.11","65.96","1.62","30.56","1.08","2.38","67.92","","","0","0","","",""
"N. Agbre","Tunisia 1.","EGS Gafsa","LCB, RCB","24","0","2026-05-31","22","2089","2","1.04","0","0.12","Côte d'Ivoire","right","188","9.05","5.49","73.87","3.07","70.97","0.45","7.76","0.05","0.05","0","6","0.3","33.33","33.333","0.3","50","0.69","64.29","1.58","37.5","0.45","0.74","0.05","30.08","79.93","16.28","74.47","5.69","58.26","0.01","0","0.05","5.64","65.79","0.84","23.53","0.2","8.61","75.86","","","0","0","","",""
"Y. Bouabid","Tunisia 1.","Olympique Béja","RCB","26","350000","2026-06-30","22","2083","0","0.02","0","0.03","Tunisia","","0","6.3","3.47","60","3.08","56.45","0.4","6.47","0","0","0","4","0.2","0","0","0.05","100","0.65","84.62","2.83","56.14","0.1","0.65","0.05","47.31","81.85","23.83","71.88","11.02","54.95","0","0","0","8.09","54.6","0.65","38.46","0.1","10.62","66.82","","","0","0","","",""
"H. Letifi","Tunisia 1.","Métlaoui","LCB","32","0","","22","2033","2","2.7","0","0.1","Tunisia","","0","6.27","4.03","63.86","3.21","57.58","0.39","5.56","0","0.13","0","18","0.87","22.22","11.111","0.15","0","0.49","90","1.65","58.82","0.19","0.19","0.15","26.86","77.94","13.89","66.78","8.01","56.36","0","0.05","0","5","48.54","0.68","14.29","0.1","6.9","66.9","","","0","0","","",""
"S. Ghedamsi","Tunisia 1.","Etoile du Sahel","LCB, RCB, RB","27","0","","22","2024","1","1.13","0","0.14","Tunisia","right","185","7.21","4.93","66.98","5.07","55.05","0.37","5.22","0.05","0.05","0.05","8","0.37","62.5","12.5","1.12","8.33","0.6","53.85","1.44","48.39","0.6","0.37","0.23","36.44","78.8","16.38","65.06","6.79","35.62","0.01","0","0.05","5.96","46.09","1.49","18.75","0.14","6.51","63.57","","","0","0","","",""
"A. Hallaoui","Tunisia 1.","Olympique Béja","GK","36","100000","2026-06-30","21","2012","0","0","0","0","Tunisia","","0","1.08","0.1","50","0.44","100","0","1.65","0","0","0","0","0","0","0","0","0","0.1","100","0.25","100","0","0","0","14.44","88.78","5.9","79.17","3.44","58.57","0","0","0","0.84","52.94","0.05","100","0.05","2.46","64","0.84","2.51","66.67","0.77","-1.37","-0.067","1.23"
