"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"E. Bouzaiene","Sweden 1.","Västerås SK","RWB","28","0","2027-06-30","17","1055","0","0.91","2","2.81","Sweden","right","180","7.42","5.12","71.67","1.36","18.75","0.26","4.53","0","0.08","0","7","0.6","57.14","0","6.74","40.51","1.71","65","6.14","48.61","1.96","2.47","0.77","39.07","75.33","11.69","70.07","4.27","60","0.24","0.17","0.77","3.84","66.67","6.31","44.59","0.94","9.13","80.37","","","0","0","","",""
"M. Yalcouyé","Sweden 1.","IFK Göteborg","RCMF, LCMF","20","0","2029-06-30","11","1054","1","1.08","0","0.33","Côte d'Ivoire","right","171","9.14","7.77","70.33","1.71","35","0","3.68","0.09","0.09","0.09","10","0.85","50","10","2.56","23.33","7.43","57.47","16.22","51.58","2.05","2.22","0.94","42.87","85.06","12.55","76.19","1.11","23.08","0.03","0.17","0.09","5.98","72.86","2.99","51.43","1.02","5.46","78.13","","","0","0","","",""
"O. Wendt","Sweden 1.","IFK Göteborg","LB, LCB","40","250000","","15","1053","1","0.37","0","1.21","Sweden","left","181","8.63","5.21","63.93","1.88","40.91","0.26","6.95","0.09","0.03","0","6","0.51","33.33","16.667","1.28","53.33","0.34","50","2.05","29.17","0.94","0.94","0.09","35.04","83.41","15.47","74.59","5.9","44.93","0.1","0","0.09","5.47","70.31","1.28","53.33","0.17","8.29","78.35","","","0","0","","",""
"C. Björk","Sweden 1.","IFK Norrköping","CF, RW, LAMF","25","300000","2026-06-30","26","1050","1","1.05","1","0.73","Sweden","right","188","6.43","7.11","55.42","3.77","25","0","3.45","0.09","0.09","0","12","1.03","33.33","8.333","1.89","18.18","4.8","53.57","11.06","37.21","3.26","2.31","0.86","18.26","76.53","2.91","61.76","0.51","16.67","0.06","0","0.51","0.69","50","1.03","58.33","0.51","1.37","50","","","0","0","","",""
"S. Hausner","Sweden 1.","IFK Göteborg","LCB, RB","25","700000","2028-06-30","13","1043","0","0.5","0","0.01","Denmark","right","188","8.46","6.04","62.86","5.26","59.02","0.52","5.42","0","0.04","0","4","0.35","0","0","0.78","44.44","0.26","100","1.64","63.16","1.04","0.69","0.09","51.6","85.79","18.9","72.6","6.3","50.68","0","0","0","5.35","58.06","1.12","53.85","0.35","7.85","65.93","","","0","0","","",""
"P. Johansson","Sweden 1.","Djurgården","RB","30","900000","2027-12-31","12","1041","0","0.04","1","0.89","Poland","right","185","10.03","7.69","69.66","1.3","46.67","0.61","5.79","0","0","0","2","0.17","0","0","2.51","17.24","1.38","62.5","3.11","55.56","1.3","1.56","0.61","50.32","84.02","18.5","80.37","5.79","55.22","0.08","0","0.35","7.09","75.61","2.59","46.67","1.04","9.08","77.14","","","0","0","","",""
"Amadeus Sögaard","Sweden 1.","IFK Norrköping","RCB, LCB","27","350000","2025-12-31","14","1022","0","0.4","0","0.01","Sweden","right","183","9.16","3.87","79.55","4.05","50","1.06","7.15","0","0.04","0","1","0.09","0","0","0.09","100","0.18","100","1.76","55","0.18","1.23","0","49.93","85.71","20.34","75.32","7.57","46.51","0","0","0","6.69","61.84","0.53","33.33","0.18","8.01","67.03","","","0","0","","",""
"D. Gül","Sweden 1.","Hammarby","CF, LWF","21","0","2029-06-30","18","1014","3","2.62","1","1.15","Sweden","right","190","3.2","2.84","56.25","2.04","39.13","0.18","2.24","0.27","0.23","0","23","2.04","30.43","13.043","0.62","0","4.97","55.36","12.34","41.01","3.02","3.2","1.07","16.6","81.28","2.4","70.37","0.36","25","0.1","0.09","0.27","0.98","90.91","0.53","83.33","1.07","1.51","58.82","","","0","0","","",""
"A. Čardaklija","Sweden 1.","GAIS","LCB","20","0","2028-12-31","17","1013","0","0.69","0","0","Sweden","right","194","9.06","4.8","81.48","4.09","52.17","0.62","5.67","0","0.06","0","5","0.44","40","0","0.18","50","0.27","100","1.6","55.56","0.53","1.07","0.09","51","88.33","15.73","70.62","5.42","44.26","0","0","0","5.15","58.62","0.62","14.29","0","5.69","54.69","","","0","0","","",""
"A. Boudri","Sweden 1.","GAIS","LCMF, LWF","21","0","2029-06-30","22","1006","2","2.47","0","1.09","Sweden","right","176","5.99","6.98","57.69","1.97","22.73","0.18","2.33","0.18","0.22","0","27","2.42","29.63","7.407","1.43","43.75","8.41","41.49","18.07","35.64","3.13","2.77","0.36","20.04","87.05","3.31","72.97","0.36","25","0.1","0.18","0.36","1.25","85.71","1.34","66.67","0.72","1.97","59.09","","","0","0","","",""
