"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"Kauã Elias","Brazil 1.","Fluminense","CF","19","0","2029-12-31","30","1666","6","5.44","2","1.15","Brazil","right","181","4.38","4.38","60.49","5.51","14.71","0.05","2.2","0.32","0.29","0.11","41","2.21","48.78","14.634","0.54","20","3.62","46.27","15.72","22.68","3.4","1.51","0.27","19.56","78.73","3.89","63.89","0.32","50","0.06","0.27","0.38","2.21","70.73","0.76","50","0.54","2.05","71.05","","","0","0","","",""
"Júnior Santos","Brazil 1.","Botafogo","CF","31","4000000","2028-12-31","24","1666","4","6.2","1","1.62","Brazil","right","188","2.59","2.76","58.82","3.67","38.24","0.05","1.24","0.22","0.33","0","38","2.05","36.84","10.526","1.62","20","3.78","42.86","9.89","32.24","3.78","2.54","0.97","15.56","74.65","2.86","71.7","0.43","50","0.09","0.05","0.49","1.03","68.42","1.35","36","0.76","1.46","77.78","","","0","0","","",""
"Á. Barreal","Brazil 1.","Cruzeiro","LCMF, LAMF, LWF","25","5000000","2026-12-31","28","1660","2","2.5","3","2.29","Argentina","left","172","9.38","7.16","65.91","1.03","15.79","0.11","5.71","0.11","0.14","0","37","2.01","27.03","5.405","3.09","29.82","2.71","48","6.07","41.96","2.06","1.25","0.33","43.43","79.78","11.44","66.35","4.28","58.23","0.12","0","0.43","5.31","68.37","2.98","47.27","0.98","6.23","72.17","","","0","0","","",""
"Vitor Reis","Brazil 1.","Palmeiras","RCB, LCB","20","0","2029-06-30","18","1656","1","0.67","0","0.64","Brazil","right","186","9.02","6.9","66.14","4.73","62.07","0.43","6.59","0.05","0.04","0.05","5","0.27","20","20","0","0","0.05","100","0.71","69.23","0.54","0.33","0","40.92","91.24","13.75","79.45","3.04","58.93","0.03","0","0.05","5","76.09","0.33","33.33","0.22","7.07","77.69","","","0","0","","",""
"Nenê","Brazil 1.","Juventude","AMF, CF","44","200000","","28","1655","3","1.85","3","4.05","Brazil","left","181","2.83","3.26","45","1.14","33.33","0.05","1.65","0.16","0.1","0","23","1.25","39.13","13.043","3.37","40.32","1.52","50","8.16","40","1.79","1.2","0.22","28.88","66.29","10.33","46.32","4.89","45.56","0.22","0.33","0.49","5.6","46.6","3.7","36.76","0.49","5.82","74.77","","","0","0","","",""
"Christian","Brazil 1.","Athletico Paranaense","AMF, LCMF, RAMF","25","0","2027-12-31","24","1652","1","2.79","0","0.94","Brazil","right","175","5.5","5.88","52.78","2.29","30.95","0.27","2.95","0.05","0.15","0.05","20","1.09","30","5","1.47","37.04","1.36","32","5.12","35.11","2.07","0.71","0.05","26.64","81.19","7.3","76.87","1.63","63.33","0.05","0.16","0.05","2.4","75","1.96","44.44","0.54","2.89","81.13","","","0","0","","",""
"Á. Romero","Brazil 1.","Corinthians","CF, RAMF","33","1500000","","28","1643","4","5.08","4","2.54","Paraguay","right","175","5.97","5.53","55.45","3.45","31.75","0","2.89","0.22","0.28","0.05","42","2.3","30.95","9.524","3.18","31.03","2.96","50","9.09","37.35","2.63","1.15","0.33","28.92","80.3","6.41","72.65","1.81","66.67","0.14","0.33","0.66","2.85","82.69","2.79","49.02","0.77","4","89.04","","","0","0","","",""
"Wesley","Brazil 1.","Corinthians","LAMF, LW, LWF","20","0","2028-06-30","23","1638","2","1.83","0","1.66","Brazil","right","180","4.12","3.46","53.97","0.66","8.33","0.05","3.1","0.11","0.1","0","30","1.65","43.33","6.667","2.58","29.79","9.01","52.44","17.09","41.48","2.47","4.62","0.82","20.33","77.84","3.63","71.21","1.43","73.08","0.09","0.16","0.27","2.64","64.58","2.58","57.45","0.88","3.74","85.29","","","0","0","","",""
"M. Trauco","Brazil 1.","Criciúma","LB","33","0","2026-12-31","24","1636","2","0.62","0","0.69","Peru","left","175","8.2","6.82","62.9","1.49","59.26","0.17","3.79","0.11","0.03","0","13","0.72","30.77","15.385","1.27","21.74","0.72","53.85","1.76","37.5","0.17","0.5","0.06","36.64","76.28","19.03","69.36","8.42","53.59","0.04","0.17","0.06","7.43","69.63","2.81","35.29","0.72","10.51","75.92","","","0","0","","",""
"Igor Jesus","Brazil 1.","Botafogo","CF","24","2500000","2029-06-30","22","1632","5","8.7","3","0.84","Brazil","right","180","3.86","3.25","62.71","7.22","35.11","0.06","2.78","0.28","0.48","0","52","2.87","48.08","9.615","0.94","11.76","1.99","36.11","10.53","32.98","4.91","0.99","0.11","16.1","77.4","3.81","63.77","1.16","71.43","0.05","0.22","0.28","1.54","85.71","1.21","54.55","0.94","1.82","78.79","","","0","0","","",""
"Roni","Brazil 1.","Atlético GO","RDMF, DMF, RB","26","2000000","2026-12-31","22","1618","1","0.82","0","0.21","Brazil","right","174","8.07","6.62","59.66","1.56","46.43","0.56","4.48","0.06","0.05","0","14","0.78","35.71","7.143","0.39","0","0.44","62.5","3.06","34.55","0.22","0.39","0.06","39.05","85.9","10.46","71.81","3.45","64.52","0.01","0","0.11","5.34","73.96","1.17","38.1","0.28","4.84","57.47","","","0","0","","",""
"T. Cardona","Brazil 1.","Fortaleza","LCB","30","1800000","2026-12-31","17","1617","1","0.96","0","0.02","Argentina","left","185","9.29","5.73","67.96","4.51","56.79","1","6.15","0.06","0.05","0.06","6","0.33","50","16.667","0","0","0.06","0","0.61","63.64","0.39","1","0","41.13","82.14","19.65","69.41","7.96","44.76","0","0.06","0.06","6.01","58.33","0.5","33.33","0.11","8.91","71.88","","","0","0","","",""
"Igor Coronado","Brazil 1.","Corinthians","AMF, LCMF","33","4000000","2027-06-30","30","1608","1","1.15","2","3.41","Brazil","right","170","6.66","5.99","50.47","1.34","16.67","0.17","5.12","0.06","0.06","0","37","2.07","21.62","2.703","3.13","28.57","5.04","52.22","11.64","38.94","1.06","4.25","0.5","42.87","77.81","13.38","69.04","4.37","60.26","0.19","0.67","0.45","7.22","69.77","4.76","42.35","1.34","8.4","80","","","0","0","","",""
"Ramiro","Brazil 1.","Cruzeiro","RCMF, LCMF","32","800000","2026-12-31","27","1608","2","1.04","0","0.67","Brazil","right","168","9.07","8","55.94","2.57","39.13","0.22","5.48","0.11","0.06","0.06","10","0.56","30","20","0.9","25","0.39","42.86","2.74","34.69","1.18","0.45","0","40.58","86.21","11.75","74.76","2.85","64.71","0.04","0.11","0.17","4.81","83.72","1.12","60","0.62","5.76","61.17","","","0","0","","",""
"Vitinho","Brazil 1.","Red Bull Bragantino","LAMF, LW, LWF","26","7000000","2026-06-30","25","1602","2","2.24","2","1.62","Brazil","right","181","6.07","4.94","51.14","3.93","30","0.11","4.39","0.11","0.13","0","34","1.91","38.24","5.882","3.99","23.94","4.78","58.82","8.93","41.51","2.36","2.3","0.11","27.87","72.78","6.69","67.23","2.25","65","0.09","0.22","0.34","2.7","79.17","3.43","37.7","0.9","5.06","80","","","0","0","","",""
"Janderson","Brazil 1.","Vitória","CF, RW, LW","26","0","2028-06-30","28","1593","3","2.41","0","0.88","Brazil","both","189","5.88","5.08","63.33","6.27","27.03","0.17","2.87","0.17","0.14","0.06","33","1.86","27.27","9.091","1.02","27.78","4.07","52.78","13.56","30.83","1.98","2.32","1.02","18.7","77.04","3.5","69.35","1.07","52.63","0.05","0.06","0.28","1.47","73.08","1.19","28.57","0.56","1.69","63.33","","","0","0","","",""
"M. Braithwaite","Brazil 1.","Grêmio","CF","34","3200000","2027-12-31","18","1589","8","7.41","1","0.44","Denmark","right","177","2.66","2.95","55.77","4.87","37.21","0","1.09","0.45","0.42","0","35","1.98","45.71","22.857","0.4","14.29","1.59","42.86","9.35","26.06","3.34","0.91","0.06","15.86","78.21","3.4","68.33","0.68","50","0.03","0.23","0.28","1.47","65.38","0.85","73.33","0.62","1.25","59.09","","","0","0","","",""
"Gabriel","Brazil 1.","Athletico Paranaense","LCMF, RCMF, LDMF","33","1800000","2026-12-31","20","1589","1","0.51","0","0.47","Brazil","right","170","9.91","8.33","58.5","2.66","36.17","0.34","6.12","0.06","0.03","0","11","0.62","18.18","9.091","0.28","60","0.45","50","1.81","50","0.23","0.79","0","47.52","90.23","12.91","81.14","3.62","78.13","0.03","0","0.06","7.25","86.72","0.74","69.23","0.51","6.34","69.64","","","0","0","","",""
"B. Zapelli","Brazil 1.","Athletico Paranaense","AMF, CF","23","0","2028-07-01","32","1584","0","3.13","5","3.24","Argentina","right","181","5.91","5.97","58.1","1.53","22.22","0.06","3.14","0","0.18","0","27","1.53","40.74","0","2.16","34.21","3.24","57.89","10.45","33.7","2.05","1.36","0.11","37.27","78.96","10.17","67.6","2.95","53.85","0.18","0.34","0.45","4.03","73.24","4.15","52.05","1.53","5.34","78.72","","","0","0","","",""
"Derik Lacerda","Brazil 1.","Cuiabá","CF, LW, RAMF","26","500000","2028-12-31","27","1580","4","3.95","0","1.39","Brazil","right","191","4.9","4.61","58.02","3.99","41.43","0.17","2.31","0.23","0.23","0","23","1.31","39.13","17.391","0.8","35.71","3.82","61.19","11.34","38.69","2.16","1.94","0.8","16.41","80.9","2.85","68","0.46","50","0.08","0.28","0.23","0.91","75","0.74","53.85","0.51","1.65","55.17","","","0","0","","",""
"Allan","Brazil 1.","Flamengo","LDMF, RDMF, LCMF","28","6000000","","24","1571","0","0.23","0","0.09","Brazil","left","172","9.91","8.02","62.86","1.95","44.12","0.34","6.77","0","0.01","0","12","0.69","33.33","0","0.4","42.86","0.86","53.33","2.41","54.76","0","1.43","0.11","48.12","90.12","13","77.53","4.64","60.49","0.01","0.11","0","8.31","85.52","1.32","43.48","0.29","6.59","75.65","","","0","0","","",""
"Caíque","Brazil 1.","Juventude","LDMF, LCMF","30","500000","2027-12-31","17","1570","0","0.04","0","0.36","Brazil","right","178","9.97","6.82","73.95","1.78","51.61","0.46","6.29","0","0","0","4","0.23","0","0","0.11","50","0.97","82.35","5.22","58.24","0.11","0.86","0.11","45.34","92.16","11.18","83.59","2.29","65","0.02","0.06","0","5.62","81.63","0.52","66.67","0.23","4.24","79.73","","","0","0","","",""
